"_id","_labels","chrom","encode_id","end","ensembl_id","name","start","_start","_end","_type","corr","expression","signal"
"319",":H3K27ac:Merged:Peak","chr1","","1646119","","peak_319","1645645",,,,,,
"320",":H3K27ac:Merged:Peak","chr1","","1646648","","peak_320","1646265",,,,,,
"321",":H3K27ac:Merged:Peak","chr1","","1646950","","peak_321","1646713",,,,,,
"322",":H3K27ac:Merged:Peak","chr1","","1648269","","peak_322","1647069",,,,,,
"323",":H3K27ac:Merged:Peak","chr1","","1649933","","peak_323","1648379",,,,,,
"324",":H3K27ac:Merged:Peak","chr1","","1654655","","peak_324","1654523",,,,,,
"325",":H3K27ac:Merged:Peak","chr1","","1655444","","peak_325","1655087",,,,,,
"326",":H3K27ac:Merged:Peak","chr1","","1656832","","peak_326","1655588",,,,,,
"327",":H3K27ac:Merged:Peak","chr1","","1657412","","peak_327","1657185",,,,,,
"328",":H3K27ac:Merged:Peak","chr1","","1658365","","peak_328","1657987",,,,,,
"329",":H3K27ac:Merged:Peak","chr1","","1660383","","peak_329","1658674",,,,,,
"330",":H3K27ac:Merged:Peak","chr1","","1661609","","peak_330","1660575",,,,,,
"331",":H3K27ac:Merged:Peak","chr1","","1664151","","peak_331","1662550",,,,,,
"332",":H3K27ac:Merged:Peak","chr1","","1666493","","peak_332","1664967",,,,,,
"333",":H3K27ac:Merged:Peak","chr1","","1666948","","peak_333","1666528",,,,,,
"334",":H3K27ac:Merged:Peak","chr1","","1670497","","peak_334","1668816",,,,,,
"335",":H3K27ac:Merged:Peak","chr1","","1672089","","peak_335","1670653",,,,,,
"336",":H3K27ac:Merged:Peak","chr1","","1672816","","peak_336","1672129",,,,,,
"337",":H3K27ac:Merged:Peak","chr1","","1673590","","peak_337","1673363",,,,,,
"338",":H3K27ac:Merged:Peak","chr1","","1674578","","peak_338","1674320",,,,,,
"339",":H3K27ac:Merged:Peak","chr1","","1675689","","peak_339","1675194",,,,,,
"340",":H3K27ac:Merged:Peak","chr1","","1680228","","peak_340","1677230",,,,,,
"341",":H3K27ac:Merged:Peak","chr1","","1681819","","peak_341","1680241",,,,,,
"342",":H3K27ac:Merged:Peak","chr1","","1684790","","peak_342","1682066",,,,,,
"343",":H3K27ac:Merged:Peak","chr1","","1688495","","peak_343","1684942",,,,,,
"344",":H3K27ac:Merged:Peak","chr1","","1690346","","peak_344","1688964",,,,,,
"345",":H3K27ac:Merged:Peak","chr1","","1693466","","peak_345","1692273",,,,,,
"346",":H3K27ac:Merged:Peak","chr1","","1695304","","peak_346","1693749",,,,,,
"347",":H3K27ac:Merged:Peak","chr1","","1706762","","peak_347","1705926",,,,,,
"348",":H3K27ac:Merged:Peak","chr1","","1715140","","peak_348","1714879",,,,,,
"349",":H3K27ac:Merged:Peak","chr1","","1716638","","peak_349","1715597",,,,,,
"350",":H3K27ac:Merged:Peak","chr1","","1717957","","peak_350","1717640",,,,,,
"351",":H3K27ac:Merged:Peak","chr1","","1719230","","peak_351","1718950",,,,,,
"352",":H3K27ac:Merged:Peak","chr1","","1720100","","peak_352","1719827",,,,,,
"353",":H3K27ac:Merged:Peak","chr1","","1721655","","peak_353","1720386",,,,,,
"354",":H3K27ac:Merged:Peak","chr1","","1722329","","peak_354","1721792",,,,,,
"355",":H3K27ac:Merged:Peak","chr1","","1725338","","peak_355","1724015",,,,,,
"356",":H3K27ac:Merged:Peak","chr1","","1727521","","peak_356","1725987",,,,,,
"357",":H3K27ac:Merged:Peak","chr1","","1729933","","peak_357","1728429",,,,,,
"358",":H3K27ac:Merged:Peak","chr1","","1731361","","peak_358","1730891",,,,,,
"359",":H3K27ac:Merged:Peak","chr1","","1732234","","peak_359","1731607",,,,,,
"360",":H3K27ac:Merged:Peak","chr1","","1732539","","peak_360","1732353",,,,,,
"361",":H3K27ac:Merged:Peak","chr1","","1732770","","peak_361","1732557",,,,,,
"362",":H3K27ac:Merged:Peak","chr1","","1733281","","peak_362","1733016",,,,,,
"363",":H3K27ac:Merged:Peak","chr1","","1735399","","peak_363","1735026",,,,,,
"364",":H3K27ac:Merged:Peak","chr1","","1738334","","peak_364","1737908",,,,,,
"365",":H3K27ac:Merged:Peak","chr1","","1741716","","peak_365","1740253",,,,,,
"366",":H3K27ac:Merged:Peak","chr1","","1743678","","peak_366","1741836",,,,,,
"367",":H3K27ac:Merged:Peak","chr1","","1746726","","peak_367","1745567",,,,,,
"368",":H3K27ac:Merged:Peak","chr1","","1747685","","peak_368","1747006",,,,,,
"369",":H3K27ac:Merged:Peak","chr1","","1749343","","peak_369","1748758",,,,,,
"370",":H3K27ac:Merged:Peak","chr1","","1750099","","peak_370","1749950",,,,,,
"371",":H3K27ac:Merged:Peak","chr1","","1766204","","peak_371","1752199",,,,,,
"372",":H3K27ac:Merged:Peak","chr1","","1766806","","peak_372","1766383",,,,,,
"373",":H3K27ac:Merged:Peak","chr1","","1767117","","peak_373","1766815",,,,,,
"374",":H3K27ac:Merged:Peak","chr1","","1769912","","peak_374","1767202",,,,,,
"375",":H3K27ac:Merged:Peak","chr1","","1770211","","peak_375","1769940",,,,,,
"376",":H3K27ac:Merged:Peak","chr1","","1770850","","peak_376","1770259",,,,,,
"377",":H3K27ac:Merged:Peak","chr1","","1771011","","peak_377","1770879",,,,,,
"378",":H3K27ac:Merged:Peak","chr1","","1771546","","peak_378","1771397",,,,,,
"379",":H3K27ac:Merged:Peak","chr1","","1772496","","peak_379","1772105",,,,,,
"380",":H3K27ac:Merged:Peak","chr1","","1774071","","peak_380","1773595",,,,,,
"381",":H3K27ac:Merged:Peak","chr1","","1797460","","peak_381","1774312",,,,,,
"382",":H3K27ac:Merged:Peak","chr1","","1798941","","peak_382","1797758",,,,,,
"383",":H3K27ac:Merged:Peak","chr1","","1804031","","peak_383","1799236",,,,,,
"384",":H3K27ac:Merged:Peak","chr1","","1804988","","peak_384","1804389",,,,,,
"385",":H3K27ac:Merged:Peak","chr1","","1810438","","peak_385","1805025",,,,,,
"386",":H3K27ac:Merged:Peak","chr1","","1811078","","peak_386","1810581",,,,,,
"387",":H3K27ac:Merged:Peak","chr1","","1811361","","peak_387","1811111",,,,,,
"388",":H3K27ac:Merged:Peak","chr1","","1811698","","peak_388","1811448",,,,,,
"389",":H3K27ac:Merged:Peak","chr1","","1812732","","peak_389","1812360",,,,,,
"390",":H3K27ac:Merged:Peak","chr1","","1813932","","peak_390","1812782",,,,,,
"391",":H3K27ac:Merged:Peak","chr1","","1814968","","peak_391","1813963",,,,,,
"392",":H3K27ac:Merged:Peak","chr1","","1818493","","peak_392","1815068",,,,,,
"393",":H3K27ac:Merged:Peak","chr1","","1830273","","peak_393","1818915",,,,,,
"394",":H3K27ac:Merged:Peak","chr1","","1837469","","peak_394","1830310",,,,,,
"395",":H3K27ac:Merged:Peak","chr1","","1851188","","peak_395","1837511",,,,,,
"396",":H3K27ac:Merged:Peak","chr1","","1852213","","peak_396","1851699",,,,,,
"397",":H3K27ac:Merged:Peak","chr1","","1866801","","peak_397","1852379",,,,,,
"398",":H3K27ac:Merged:Peak","chr1","","1879470","","peak_398","1866937",,,,,,
"399",":H3K27ac:Merged:Peak","chr1","","1880509","","peak_399","1879773",,,,,,
"400",":H3K27ac:Merged:Peak","chr1","","1884941","","peak_400","1880616",,,,,,
"401",":H3K27ac:Merged:Peak","chr1","","1885555","","peak_401","1885133",,,,,,
"402",":H3K27ac:Merged:Peak","chr1","","1898164","","peak_402","1885843",,,,,,
"403",":H3K27ac:Merged:Peak","chr1","","1898495","","peak_403","1898294",,,,,,
"404",":H3K27ac:Merged:Peak","chr1","","1900014","","peak_404","1898767",,,,,,
"405",":H3K27ac:Merged:Peak","chr1","","1901334","","peak_405","1901125",,,,,,
"406",":H3K27ac:Merged:Peak","chr1","","1904266","","peak_406","1904029",,,,,,
"407",":H3K27ac:Merged:Peak","chr1","","1904917","","peak_407","1904684",,,,,,
"408",":H3K27ac:Merged:Peak","chr1","","1911057","","peak_408","1905267",,,,,,
"409",":H3K27ac:Merged:Peak","chr1","","1911334","","peak_409","1911185",,,,,,
"410",":H3K27ac:Merged:Peak","chr1","","1911783","","peak_410","1911525",,,,,,
"411",":H3K27ac:Merged:Peak","chr1","","1920999","","peak_411","1913419",,,,,,
"412",":H3K27ac:Merged:Peak","chr1","","1921681","","peak_412","1921052",,,,,,
"413",":H3K27ac:Merged:Peak","chr1","","1922346","","peak_413","1922065",,,,,,
"414",":H3K27ac:Merged:Peak","chr1","","1923113","","peak_414","1922620",,,,,,
"415",":H3K27ac:Merged:Peak","chr1","","1923860","","peak_415","1923162",,,,,,
"416",":H3K27ac:Merged:Peak","chr1","","1924889","","peak_416","1924705",,,,,,
"417",":H3K27ac:Merged:Peak","chr1","","1925321","","peak_417","1925101",,,,,,
"418",":H3K27ac:Merged:Peak","chr1","","1925888","","peak_418","1925578",,,,,,
"419",":H3K27ac:Merged:Peak","chr1","","1926310","","peak_419","1926161",,,,,,
"420",":H3K27ac:Merged:Peak","chr1","","1926576","","peak_420","1926427",,,,,,
"421",":H3K27ac:Merged:Peak","chr1","","1926919","","peak_421","1926770",,,,,,
"422",":H3K27ac:Merged:Peak","chr1","","1928629","","peak_422","1927052",,,,,,
"423",":H3K27ac:Merged:Peak","chr1","","1929238","","peak_423","1928958",,,,,,
"424",":H3K27ac:Merged:Peak","chr1","","1929730","","peak_424","1929581",,,,,,
"425",":H3K27ac:Merged:Peak","chr1","","1930573","","peak_425","1930244",,,,,,
"426",":H3K27ac:Merged:Peak","chr1","","1931007","","peak_426","1930749",,,,,,
"427",":H3K27ac:Merged:Peak","chr1","","1940001","","peak_427","1939826",,,,,,
"428",":H3K27ac:Merged:Peak","chr1","","1942168","","peak_428","1941176",,,,,,
"429",":H3K27ac:Merged:Peak","chr1","","1943344","","peak_429","1943081",,,,,,
"430",":H3K27ac:Merged:Peak","chr1","","1944077","","peak_430","1943541",,,,,,
"431",":H3K27ac:Merged:Peak","chr1","","1946590","","peak_431","1946196",,,,,,
"432",":H3K27ac:Merged:Peak","chr1","","1948180","","peak_432","1946666",,,,,,
"433",":H3K27ac:Merged:Peak","chr1","","1954469","","peak_433","1954320",,,,,,
"434",":H3K27ac:Merged:Peak","chr1","","1955885","","peak_434","1955610",,,,,,
"435",":H3K27ac:Merged:Peak","chr1","","1956362","","peak_435","1955981",,,,,,
"436",":H3K27ac:Merged:Peak","chr1","","1956649","","peak_436","1956453",,,,,,
"437",":H3K27ac:Merged:Peak","chr1","","1958224","","peak_437","1958001",,,,,,
"438",":H3K27ac:Merged:Peak","chr1","","1959442","","peak_438","1959215",,,,,,
"439",":H3K27ac:Merged:Peak","chr1","","1960057","","peak_439","1959590",,,,,,
"440",":H3K27ac:Merged:Peak","chr1","","1960640","","peak_440","1960081",,,,,,
"441",":H3K27ac:Merged:Peak","chr1","","1960881","","peak_441","1960687",,,,,,
"442",":H3K27ac:Merged:Peak","chr1","","1965741","","peak_442","1965504",,,,,,
"443",":H3K27ac:Merged:Peak","chr1","","1968528","","peak_443","1968258",,,,,,
"444",":H3K27ac:Merged:Peak","chr1","","1969183","","peak_444","1968742",,,,,,
"445",":H3K27ac:Merged:Peak","chr1","","1970192","","peak_445","1969304",,,,,,
"446",":H3K27ac:Merged:Peak","chr1","","1972617","","peak_446","1972382",,,,,,
"447",":H3K27ac:Merged:Peak","chr1","","1973983","","peak_447","1973826",,,,,,
"448",":H3K27ac:Merged:Peak","chr1","","1986842","","peak_448","1986613",,,,,,
"449",":H3K27ac:Merged:Peak","chr1","","1988605","","peak_449","1988302",,,,,,
"450",":H3K27ac:Merged:Peak","chr1","","1988762","","peak_450","1988612",,,,,,
"451",":H3K27ac:Merged:Peak","chr1","","1991951","","peak_451","1988818",,,,,,
"452",":H3K27ac:Merged:Peak","chr1","","1992444","","peak_452","1992045",,,,,,
"453",":H3K27ac:Merged:Peak","chr1","","1995111","","peak_453","1994936",,,,,,
"454",":H3K27ac:Merged:Peak","chr1","","1997031","","peak_454","1995848",,,,,,
"455",":H3K27ac:Merged:Peak","chr1","","2000711","","peak_455","2000291",,,,,,
"456",":H3K27ac:Merged:Peak","chr1","","2001322","","peak_456","2000933",,,,,,
"457",":H3K27ac:Merged:Peak","chr1","","2001808","","peak_457","2001479",,,,,,
"458",":H3K27ac:Merged:Peak","chr1","","2002321","","peak_458","2001975",,,,,,
"459",":H3K27ac:Merged:Peak","chr1","","2003163","","peak_459","2002900",,,,,,
"460",":H3K27ac:Merged:Peak","chr1","","2004237","","peak_460","2003302",,,,,,
"461",":H3K27ac:Merged:Peak","chr1","","2004509","","peak_461","2004310",,,,,,
"462",":H3K27ac:Merged:Peak","chr1","","2005464","","peak_462","2005253",,,,,,
"463",":H3K27ac:Merged:Peak","chr1","","2008527","","peak_463","2008261",,,,,,
"464",":H3K27ac:Merged:Peak","chr1","","2011792","","peak_464","2011588",,,,,,
"465",":H3K27ac:Merged:Peak","chr1","","2014744","","peak_465","2014317",,,,,,
"466",":H3K27ac:Merged:Peak","chr1","","2015860","","peak_466","2014902",,,,,,
"467",":H3K27ac:Merged:Peak","chr1","","2016488","","peak_467","2016225",,,,,,
"468",":H3K27ac:Merged:Peak","chr1","","2017704","","peak_468","2017473",,,,,,
"469",":H3K27ac:Merged:Peak","chr1","","2018979","","peak_469","2018734",,,,,,
"470",":H3K27ac:Merged:Peak","chr1","","2021978","","peak_470","2021842",,,,,,
"471",":H3K27ac:Merged:Peak","chr1","","2022427","","peak_471","2022240",,,,,,
"472",":H3K27ac:Merged:Peak","chr1","","2023147","","peak_472","2023015",,,,,,
"473",":H3K27ac:Merged:Peak","chr1","","2026684","","peak_473","2024935",,,,,,
"474",":H3K27ac:Merged:Peak","chr1","","2027326","","peak_474","2027194",,,,,,
"475",":H3K27ac:Merged:Peak","chr1","","2028470","","peak_475","2028095",,,,,,
"476",":H3K27ac:Merged:Peak","chr1","","2029081","","peak_476","2028887",,,,,,
"477",":H3K27ac:Merged:Peak","chr1","","2030672","","peak_477","2030523",,,,,,
"478",":H3K27ac:Merged:Peak","chr1","","2031759","","peak_478","2031563",,,,,,
"479",":H3K27ac:Merged:Peak","chr1","","2032955","","peak_479","2031775",,,,,,
"480",":H3K27ac:Merged:Peak","chr1","","2033325","","peak_480","2032979",,,,,,
"481",":H3K27ac:Merged:Peak","chr1","","2033843","","peak_481","2033630",,,,,,
"482",":H3K27ac:Merged:Peak","chr1","","2038257","","peak_482","2038082",,,,,,
"483",":H3K27ac:Merged:Peak","chr1","","2039387","","peak_483","2039120",,,,,,
"484",":H3K27ac:Merged:Peak","chr1","","2039752","","peak_484","2039421",,,,,,
"485",":H3K27ac:Merged:Peak","chr1","","2042273","","peak_485","2042105",,,,,,
"486",":H3K27ac:Merged:Peak","chr1","","2043771","","peak_486","2043611",,,,,,
"487",":H3K27ac:Merged:Peak","chr1","","2044204","","peak_487","2043999",,,,,,
"488",":H3K27ac:Merged:Peak","chr1","","2048878","","peak_488","2044364",,,,,,
"489",":H3K27ac:Merged:Peak","chr1","","2055152","","peak_489","2049023",,,,,,
"490",":H3K27ac:Merged:Peak","chr1","","2055725","","peak_490","2055318",,,,,,
"491",":H3K27ac:Merged:Peak","chr1","","2056317","","peak_491","2055769",,,,,,
"492",":H3K27ac:Merged:Peak","chr1","","2056666","","peak_492","2056425",,,,,,
"493",":H3K27ac:Merged:Peak","chr1","","2057357","","peak_493","2057058",,,,,,
"494",":H3K27ac:Merged:Peak","chr1","","2058830","","peak_494","2058237",,,,,,
"495",":H3K27ac:Merged:Peak","chr1","","2062911","","peak_495","2059201",,,,,,
"496",":H3K27ac:Merged:Peak","chr1","","2064112","","peak_496","2063367",,,,,,
"497",":H3K27ac:Merged:Peak","chr1","","2067447","","peak_497","2067224",,,,,,
"498",":H3K27ac:Merged:Peak","chr1","","2068024","","peak_498","2067825",,,,,,
"499",":H3K27ac:Merged:Peak","chr1","","2069232","","peak_499","2068560",,,,,,
"500",":H3K27ac:Merged:Peak","chr1","","2069602","","peak_500","2069361",,,,,,
"501",":H3K27ac:Merged:Peak","chr1","","2070025","","peak_501","2069766",,,,,,
"502",":H3K27ac:Merged:Peak","chr1","","2070646","","peak_502","2070391",,,,,,
"503",":H3K27ac:Merged:Peak","chr1","","2072337","","peak_503","2071132",,,,,,
"504",":H3K27ac:Merged:Peak","chr1","","2075896","","peak_504","2072347",,,,,,
"505",":H3K27ac:Merged:Peak","chr1","","2076189","","peak_505","2075899",,,,,,
"506",":H3K27ac:Merged:Peak","chr1","","2076548","","peak_506","2076336",,,,,,
"507",":H3K27ac:Merged:Peak","chr1","","2077242","","peak_507","2076976",,,,,,
"508",":H3K27ac:Merged:Peak","chr1","","2077728","","peak_508","2077287",,,,,,
"509",":H3K27ac:Merged:Peak","chr1","","2078285","","peak_509","2078134",,,,,,
"510",":H3K27ac:Merged:Peak","chr1","","2079682","","peak_510","2079326",,,,,,
"511",":H3K27ac:Merged:Peak","chr1","","2080406","","peak_511","2080217",,,,,,
"512",":H3K27ac:Merged:Peak","chr1","","2080998","","peak_512","2080502",,,,,,
"513",":H3K27ac:Merged:Peak","chr1","","2086022","","peak_513","2081676",,,,,,
"514",":H3K27ac:Merged:Peak","chr1","","2086506","","peak_514","2086235",,,,,,
"515",":H3K27ac:Merged:Peak","chr1","","2087115","","peak_515","2086511",,,,,,
"516",":H3K27ac:Merged:Peak","chr1","","2090875","","peak_516","2087223",,,,,,
"517",":H3K27ac:Merged:Peak","chr1","","2091498","","peak_517","2091299",,,,,,
"518",":H3K27ac:Merged:Peak","chr1","","2093746","","peak_518","2091504",,,,,,
"519",":H3K27ac:Merged:Peak","chr1","","2094111","","peak_519","2093902",,,,,,
"520",":H3K27ac:Merged:Peak","chr1","","2094384","","peak_520","2094116",,,,,,
"521",":H3K27ac:Merged:Peak","chr1","","2102293","","peak_521","2094822",,,,,,
"522",":H3K27ac:Merged:Peak","chr1","","2109602","","peak_522","2102785",,,,,,
"523",":H3K27ac:Merged:Peak","chr1","","2113477","","peak_523","2111125",,,,,,
"524",":H3K27ac:Merged:Peak","chr1","","2113782","","peak_524","2113590",,,,,,
"525",":H3K27ac:Merged:Peak","chr1","","2114982","","peak_525","2114645",,,,,,
"526",":H3K27ac:Merged:Peak","chr1","","2115452","","peak_526","2115303",,,,,,
"527",":H3K27ac:Merged:Peak","chr1","","2116055","","peak_527","2115525",,,,,,
"528",":H3K27ac:Merged:Peak","chr1","","2116727","","peak_528","2116116",,,,,,
"529",":H3K27ac:Merged:Peak","chr1","","2117881","","peak_529","2117517",,,,,,
"530",":H3K27ac:Merged:Peak","chr1","","2118805","","peak_530","2118611",,,,,,
"531",":H3K27ac:Merged:Peak","chr1","","2119146","","peak_531","2118850",,,,,,
"532",":H3K27ac:Merged:Peak","chr1","","2120900","","peak_532","2120637",,,,,,
"533",":H3K27ac:Merged:Peak","chr1","","2121495","","peak_533","2121100",,,,,,
"534",":H3K27ac:Merged:Peak","chr1","","2140996","","peak_534","2124740",,,,,,
"535",":H3K27ac:Merged:Peak","chr1","","2141780","","peak_535","2141539",,,,,,
"536",":H3K27ac:Merged:Peak","chr1","","2143950","","peak_536","2142310",,,,,,
"537",":H3K27ac:Merged:Peak","chr1","","2145522","","peak_537","2144916",,,,,,
"538",":H3K27ac:Merged:Peak","chr1","","2147207","","peak_538","2145818",,,,,,
"539",":H3K27ac:Merged:Peak","chr1","","2152652","","peak_539","2148114",,,,,,
"540",":H3K27ac:Merged:Peak","chr1","","2153646","","peak_540","2153248",,,,,,
"541",":H3K27ac:Merged:Peak","chr1","","2154915","","peak_541","2154636",,,,,,
"542",":H3K27ac:Merged:Peak","chr1","","2155484","","peak_542","2155182",,,,,,
"543",":H3K27ac:Merged:Peak","chr1","","2155889","","peak_543","2155693",,,,,,
"544",":H3K27ac:Merged:Peak","chr1","","2157494","","peak_544","2156174",,,,,,
"545",":H3K27ac:Merged:Peak","chr1","","2158590","","peak_545","2157768",,,,,,
"546",":H3K27ac:Merged:Peak","chr1","","176629558","","peak_57347","176628873",,,,,,
"547",":H3K27ac:Merged:Peak","chr1","","176637341","","peak_57348","176636932",,,,,,
"548",":H3K27ac:Merged:Peak","chr1","","176639914","","peak_57349","176637488",,,,,,
"549",":H3K27ac:Merged:Peak","chr1","","176644088","","peak_57350","176643859",,,,,,
"550",":H3K27ac:Merged:Peak","chr1","","176659551","","peak_57351","176654807",,,,,,
"551",":H3K27ac:Merged:Peak","chr1","","176665630","","peak_57352","176664842",,,,,,
"552",":H3K27ac:Merged:Peak","chr1","","176667643","","peak_57353","176667406",,,,,,
"553",":H3K27ac:Merged:Peak","chr1","","176671658","","peak_57354","176668952",,,,,,
"554",":H3K27ac:Merged:Peak","chr1","","176677388","","peak_57355","176676883",,,,,,
"555",":H3K27ac:Merged:Peak","chr1","","176681954","","peak_57356","176681801",,,,,,
"556",":H3K27ac:Merged:Peak","chr1","","176682916","","peak_57357","176682765",,,,,,
"557",":H3K27ac:Merged:Peak","chr1","","176684461","","peak_57358","176683063",,,,,,
"558",":H3K27ac:Merged:Peak","chr1","","176685069","","peak_57359","176684821",,,,,,
"559",":H3K27ac:Merged:Peak","chr1","","176689145","","peak_57360","176688912",,,,,,
"560",":H3K27ac:Merged:Peak","chr1","","176697689","","peak_57361","176689239",,,,,,
"561",":H3K27ac:Merged:Peak","chr1","","176698198","","peak_57362","176697916",,,,,,
"562",":H3K27ac:Merged:Peak","chr1","","176699548","","peak_57363","176699397",,,,,,
"563",":H3K27ac:Merged:Peak","chr1","","176700369","","peak_57364","176700150",,,,,,
"564",":H3K27ac:Merged:Peak","chr1","","176700972","","peak_57365","176700463",,,,,,
"565",":H3K27ac:Merged:Peak","chr1","","176701823","","peak_57366","176701224",,,,,,
"566",":H3K27ac:Merged:Peak","chr1","","176707914","","peak_57367","176707710",,,,,,
"567",":H3K27ac:Merged:Peak","chr1","","176718020","","peak_57368","176716632",,,,,,
"568",":H3K27ac:Merged:Peak","chr1","","176719021","","peak_57369","176718711",,,,,,
"569",":H3K27ac:Merged:Peak","chr1","","176719861","","peak_57370","176719400",,,,,,
"570",":H3K27ac:Merged:Peak","chr1","","176720219","","peak_57371","176719879",,,,,,
"571",":H3K27ac:Merged:Peak","chr1","","176723166","","peak_57372","176722816",,,,,,
